Description	ID	tita	tlon	tcan	tusa	dmag	dpul	afra	ocin	tcas	lart	lubb	lapu	lcou	etex
NA	OG0000433	1	1	1	1	4	7	1	1	6	3	4	4	3	2
NA	OG0000434	2	1	1	1	1	2	2	3	13	1	1	1	1	9
NA	OG0000435	3	1	1	1	3	2	10	2	2	2	3	2	4	3
NA	OG0000436	1	1	1	1	3	2	2	16	2	3	2	3	1	1
NA	OG0000437	2	2	2	1	4	7	3	3	4	2	2	3	2	2
NA	OG0000438	3	2	2	2	1	1	2	2	2	7	3	5	5	2
NA	OG0000439	4	2	3	3	9	13	0	0	1	1	1	1	1	0
NA	OG0000440	0	0	0	0	2	2	0	0	0	8	4	11	12	0
NA	OG0000441	2	4	4	4	4	6	0	0	0	2	3	3	2	5
NA	OG0000442	1	4	1	1	6	9	0	2	3	2	3	2	3	2
NA	OG0000443	0	0	0	0	0	38	0	0	0	0	0	0	0	1
NA	OG0000445	9	3	9	11	0	0	0	2	2	1	1	0	1	0
NA	OG0000446	2	3	3	3	2	2	2	2	5	2	3	3	3	3
NA	OG0000447	2	1	1	1	3	2	3	7	12	1	1	1	1	2
NA	OG0000448	3	2	3	2	1	1	1	2	10	2	1	2	1	7
NA	OG0000449	3	2	2	2	1	1	8	2	1	2	3	2	7	2
NA	OG0000450	3	3	3	4	1	1	1	2	1	3	3	3	3	7
NA	OG0000451	4	2	3	3	3	3	4	2	1	1	2	1	3	6
NA	OG0000452	2	1	1	2	1	1	1	14	3	1	2	1	1	7
NA	OG0000453	2	2	5	4	2	1	3	1	6	1	1	2	2	6
NA	OG0000454	6	2	3	3	1	1	1	1	1	2	4	6	2	5
NA	OG0000455	1	2	1	1	7	10	1	3	2	3	1	1	1	4
NA	OG0000456	2	3	3	3	2	3	1	3	3	3	3	3	2	4
NA	OG0000457	2	1	2	2	2	3	4	3	4	2	2	2	2	7
NA	OG0000458	4	3	4	2	2	2	1	2	3	2	2	2	3	6
NA	OG0000459	2	5	1	1	2	2	2	4	4	2	2	2	2	7
NA	OG0000460	2	2	3	3	3	2	2	2	7	3	2	2	2	3
NA	OG0000461	3	2	3	3	1	2	6	2	5	1	1	2	1	6
NA	OG0000462	1	1	1	1	2	2	1	12	0	2	2	3	2	8
NA	OG0000463	2	1	2	2	2	3	9	3	4	2	2	1	2	3
NA	OG0000464	1	1	1	1	2	5	3	7	6	2	1	4	1	3
NA	OG0000465	2	2	3	2	3	3	2	2	6	2	2	2	2	5
NA	OG0000466	2	2	3	2	5	4	7	2	2	1	1	1	1	5
NA	OG0000467	3	1	0	0	2	2	13	3	2	1	3	0	4	4
NA	OG0000468	2	2	4	3	2	2	3	0	6	2	2	2	2	6
NA	OG0000470	2	3	5	3	1	1	2	3	4	2	2	2	3	5
NA	OG0000471	6	1	3	2	2	1	2	4	5	4	1	2	2	3
NA	OG0000472	3	1	4	4	2	3	2	4	2	2	3	1	2	5
NA	OG0000473	2	3	2	2	2	2	2	6	3	2	2	2	4	4
NA	OG0000474	1	2	2	2	3	1	1	5	5	2	4	2	3	5
NA	OG0000475	2	2	2	2	5	5	0	0	0	1	1	3	3	12
NA	OG0000476	0	0	0	0	35	3	0	0	0	0	0	0	0	0
NA	OG0000477	0	0	0	0	35	3	0	0	0	0	0	0	0	0
NA	OG0000478	6	0	6	3	0	0	0	2	0	0	11	1	9	0
NA	OG0000479	2	1	1	1	3	7	1	3	4	1	1	1	1	10
NA	OG0000480	2	2	2	1	1	2	5	3	5	5	2	2	3	2
NA	OG0000481	1	2	2	2	3	4	12	1	1	1	0	1	1	6
NA	OG0000482	4	0	2	1	0	0	2	0	2	5	5	11	3	2
NA	OG0000483	2	2	2	2	3	5	1	2	7	2	2	2	2	3
NA	OG0000484	5	3	3	3	2	2	5	2	1	2	2	3	2	2
NA	OG0000485	3	2	2	2	3	2	3	3	5	2	2	2	2	4
NA	OG0000486	2	2	2	2	3	3	3	3	5	2	2	2	2	4
NA	OG0000487	2	1	2	2	7	8	1	1	0	2	3	3	2	3
NA	OG0000488	3	2	3	3	5	2	3	8	3	1	1	1	1	1
NA	OG0000489	1	1	1	1	1	1	2	2	16	1	1	1	1	7
NA	OG0000490	1	2	1	1	2	2	1	2	13	2	2	1	2	5
NA	OG0000491	1	1	2	2	2	2	4	3	6	2	2	2	2	6
NA	OG0000492	2	2	2	2	3	2	3	4	2	2	2	2	2	7
NA	OG0000493	2	1	1	1	3	1	2	6	1	2	2	2	3	10
NA	OG0000494	4	2	3	4	4	7	2	1	3	2	1	1	1	2
NA	OG0000495	1	1	2	2	3	3	1	2	5	3	2	2	3	7
NA	OG0000496	4	2	3	3	2	4	5	4	2	1	1	2	1	3
NA	OG0000497	3	1	2	2	3	6	4	3	4	1	1	1	1	5
NA	OG0000498	2	3	1	1	3	3	3	3	8	2	2	2	1	3
NA	OG0000499	4	4	3	3	2	1	3	3	1	2	4	3	2	2
NA	OG0000500	4	3	4	5	3	7	1	1	0	1	2	2	2	2
NA	OG0000501	2	1	2	2	2	3	2	4	5	2	1	1	2	8
NA	OG0000502	4	2	2	2	3	3	3	2	2	2	3	2	2	5
NA	OG0000503	2	1	3	2	3	3	3	1	6	1	1	2	1	8
NA	OG0000504	2	2	2	2	2	2	1	1	5	2	2	2	2	10
NA	OG0000505	3	2	2	2	2	2	6	2	2	2	3	2	5	2
NA	OG0000506	1	1	1	1	4	4	3	3	6	1	1	3	1	7
NA	OG0000507	1	1	3	2	2	1	3	5	5	1	2	1	2	8
NA	OG0000508	2	1	2	1	3	1	5	1	1	1	7	1	7	4
NA	OG0000509	1	2	1	1	4	3	2	2	6	2	2	2	2	7
NA	OG0000510	2	1	2	2	0	4	2	8	2	1	3	1	1	8
NA	OG0000511	2	1	2	2	3	3	0	5	7	2	2	2	2	4
NA	OG0000512	1	2	1	1	2	1	0	16	6	1	1	1	1	3
NA	OG0000513	3	1	2	2	1	2	0	2	14	1	1	1	1	6
NA	OG0000514	0	0	0	0	14	13	0	5	0	0	3	2	0	0
NA	OG0000516	0	0	0	0	0	1	0	36	0	0	0	0	0	0
NA	OG0000517	4	3	4	5	0	0	0	0	0	6	4	6	5	0
NA	OG0000518	11	0	8	3	0	0	0	0	0	5	5	2	3	0
NA	OG0000519	2	1	1	1	3	2	1	3	10	1	3	1	1	6
NA	OG0000520	3	3	3	3	4	4	1	3	1	2	2	4	2	1
NA	OG0000521	1	1	1	1	4	5	1	4	12	1	1	1	1	2
NA	OG0000522	1	1	2	1	2	2	3	2	1	4	9	3	3	2
NA	OG0000523	2	1	2	2	2	3	3	4	2	2	6	1	3	3
NA	OG0000524	3	2	2	3	2	2	2	3	4	2	2	2	2	5
NA	OG0000525	2	1	2	2	2	4	8	4	4	2	1	1	2	1
NA	OG0000526	2	2	3	2	2	2	2	2	5	2	3	2	2	5
NA	OG0000527	3	2	3	3	3	3	2	4	3	1	1	1	2	5
NA	OG0000528	2	2	3	3	2	2	1	4	7	2	2	2	2	2
NA	OG0000529	4	2	4	4	2	2	2	2	1	5	3	2	1	2
NA	OG0000530	2	3	3	3	2	3	2	2	5	2	2	3	2	2
NA	OG0000531	2	1	2	2	2	2	2	4	2	1	2	1	1	12
NA	OG0000532	4	2	3	2	2	2	4	3	3	2	3	2	2	2
NA	OG0000533	6	0	6	1	7	5	2	0	0	1	3	2	3	0
NA	OG0000534	2	0	0	0	2	0	25	0	0	0	2	0	4	1
NA	OG0000535	3	3	3	3	3	7	2	1	0	2	2	2	3	2
NA	OG0000536	0	0	0	0	0	0	34	0	0	0	0	0	2	0
NA	OG0000537	3	3	3	3	3	2	3	1	3	2	2	2	2	4
NA	OG0000538	2	2	2	2	3	4	3	2	3	2	3	2	3	3
NA	OG0000539	1	1	1	1	1	1	2	22	1	1	1	1	1	1
NA	OG0000540	1	1	2	2	3	5	1	3	10	1	2	2	2	1
NA	OG0000541	5	1	4	4	4	3	1	2	2	2	2	2	2	2
NA	OG0000542	10	3	6	4	1	1	4	1	1	1	1	1	1	1
NA	OG0000543	5	3	2	6	3	5	1	1	2	1	2	1	1	3
NA	OG0000544	2	1	2	2	1	2	1	2	6	2	3	2	3	7
NA	OG0000545	6	2	6	3	1	1	0	4	4	1	1	1	2	4
NA	OG0000546	2	1	1	1	2	2	0	4	12	1	1	1	1	7
NA	OG0000547	1	1	1	1	9	10	0	3	2	1	1	2	2	2
NA	OG0000548	1	1	1	1	6	11	0	3	3	2	0	3	4	0
NA	OG0000549	4	3	4	3	2	2	0	1	2	1	2	6	4	2
NA	OG0000550	0	0	0	0	22	14	0	0	0	0	0	0	0	0
NA	OG0000551	0	0	0	0	18	18	0	0	0	0	0	0	0	0
NA	OG0000552	2	0	0	0	6	0	0	0	0	0	4	0	24	0
NA	OG0000553	5	13	1	0	0	1	0	0	1	0	6	4	3	2
NA	OG0000555	1	2	2	3	0	0	0	0	4	4	5	13	2	0
NA	OG0000556	0	0	0	0	0	0	0	0	0	3	22	0	11	0
NA	OG0000557	2	1	1	1	3	1	13	1	1	1	4	1	3	2
NA	OG0000558	2	1	2	2	1	1	1	3	6	2	3	2	2	7
NA	OG0000559	3	1	4	3	2	2	2	1	9	1	2	1	1	3
NA	OG0000560	1	1	1	1	2	2	2	1	13	1	2	1	1	6
NA	OG0000561	3	1	2	1	3	1	3	2	1	1	1	1	1	14
NA	OG0000563	2	2	2	2	3	4	2	2	3	1	1	1	1	9
NA	OG0000564	1	2	2	1	6	4	4	4	2	2	0	2	2	3
NA	OG0000565	3	1	4	2	4	1	1	1	5	1	1	1	1	9
NA	OG0000566	2	2	2	2	1	1	2	8	2	1	3	2	4	3
NA	OG0000567	1	1	2	2	1	5	6	1	3	1	4	1	5	2
NA	OG0000568	3	3	1	1	3	3	4	3	4	2	1	2	2	3
NA	OG0000569	2	1	1	1	3	3	2	2	9	2	1	1	3	4
NA	OG0000570	2	2	2	2	1	3	2	2	8	1	2	1	2	5
NA	OG0000571	2	2	3	2	2	2	3	1	0	4	4	3	4	3
NA	OG0000572	3	1	1	1	1	12	5	2	3	1	1	1	2	1
NA	OG0000573	2	2	3	3	5	4	3	2	2	1	1	1	1	5
NA	OG0000574	2	2	2	2	3	2	2	3	7	1	2	1	1	5
NA	OG0000575	2	3	2	2	1	3	1	2	10	2	2	1	1	3
NA	OG0000576	2	2	2	2	2	1	1	6	1	3	5	3	3	2
NA	OG0000577	2	3	2	2	1	1	0	7	3	2	3	2	2	5
NA	OG0000578	2	1	0	0	2	2	0	12	3	1	0	0	1	11
NA	OG0000579	0	0	0	0	1	1	0	10	18	0	3	0	0	2
NA	OG0000582	12	0	6	9	0	0	0	0	0	1	2	3	2	0
NA	OG0000583	9	0	0	2	0	0	0	0	0	7	5	5	7	0
NA	OG0000587	2	1	1	1	8	8	1	3	0	1	1	2	1	4
NA	OG0000588	1	1	1	1	2	2	1	2	9	1	3	1	1	8
NA	OG0000589	2	2	2	2	4	7	1	7	1	1	1	1	1	2
NA	OG0000590	2	2	3	2	3	3	1	1	5	2	2	2	2	4
NA	OG0000591	2	2	2	2	4	3	3	3	3	1	2	1	2	4
NA	OG0000592	2	1	1	1	1	2	2	0	12	2	2	2	3	3
NA	OG0000593	1	1	1	1	1	1	1	1	15	1	1	1	1	7
NA	OG0000594	3	3	2	2	2	2	1	2	4	1	2	3	2	5
NA	OG0000595	1	2	1	1	2	2	8	2	3	2	2	2	4	2
NA	OG0000596	5	2	6	6	1	2	1	2	2	1	2	1	1	2
NA	OG0000597	2	1	2	2	4	2	3	3	5	1	7	0	0	2
NA	OG0000598	1	1	1	1	16	5	2	1	1	1	1	1	1	1
NA	OG0000599	2	2	2	2	2	3	1	2	7	2	2	2	2	3
NA	OG0000600	2	2	4	3	2	4	1	3	4	1	2	1	1	4
NA	OG0000601	4	1	8	7	3	1	2	0	1	1	1	1	1	3
NA	OG0000602	3	1	2	3	1	1	12	2	1	0	3	1	2	2
NA	OG0000603	3	4	3	3	3	3	3	1	3	2	1	1	1	3
NA	OG0000604	2	1	2	2	2	2	2	2	9	1	1	1	1	6
NA	OG0000605	2	1	2	1	1	4	6	2	3	1	4	1	2	4
NA	OG0000606	2	1	3	3	2	6	1	2	5	2	2	1	1	3
NA	OG0000607	2	1	1	1	6	3	3	2	0	3	3	5	3	1
NA	OG0000608	2	2	2	2	2	3	1	6	1	2	2	2	2	5
NA	OG0000609	3	2	3	3	3	4	1	3	4	1	1	1	2	3
NA	OG0000610	1	1	1	1	1	1	4	9	7	1	1	1	1	4
NA	OG0000611	1	1	2	2	5	5	2	7	0	1	3	1	1	3
NA	OG0000612	7	1	4	6	2	1	2	1	1	1	1	4	2	1
NA	OG0000613	2	2	2	2	2	2	4	2	3	2	2	1	3	5
NA	OG0000614	6	1	2	3	2	1	3	3	2	1	1	1	1	7
NA	OG0000615	1	1	1	1	1	0	22	1	2	1	1	1	1	0
NA	OG0000616	0	0	0	0	14	15	3	0	0	0	0	0	0	2
NA	OG0000617	3	0	4	0	14	10	0	0	0	1	0	0	1	1
NA	OG0000618	0	0	0	0	20	8	0	0	0	0	1	0	2	3
NA	OG0000619	0	0	0	0	10	10	0	1	0	0	0	0	0	13
NA	OG0000620	0	0	0	0	11	13	0	0	0	0	0	0	0	10
NA	OG0000621	0	0	0	0	1	0	0	33	0	0	0	0	0	0
NA	OG0000627	2	1	2	1	1	2	1	10	0	1	6	1	3	2
NA	OG0000628	2	1	2	2	3	5	5	3	0	1	1	1	2	5
NA	OG0000629	0	0	0	0	19	5	1	4	4	0	0	0	0	0
NA	OG0000630	2	3	3	3	1	2	2	1	5	2	2	1	2	4
NA	OG0000631	1	4	1	1	2	2	4	4	6	2	1	1	2	2
NA	OG0000632	2	1	2	2	2	3	1	1	3	1	2	1	2	10
NA	OG0000633	2	1	2	2	2	4	10	1	1	2	1	1	1	3
NA	OG0000634	1	1	2	2	2	1	2	4	6	2	1	2	1	6
NA	OG0000635	2	1	3	2	1	1	2	2	9	1	1	1	1	6
NA	OG0000636	2	1	3	3	3	3	4	1	2	2	2	3	1	3
NA	OG0000637	1	1	1	1	1	3	5	1	1	1	1	1	11	4
NA	OG0000638	2	2	2	2	2	2	1	2	6	2	2	2	2	4
NA	OG0000639	3	1	1	1	1	1	5	1	2	9	1	2	2	3
NA	OG0000640	3	1	3	4	1	1	3	1	6	1	1	1	1	6
NA	OG0000641	1	1	1	1	3	6	2	3	2	2	3	4	3	1
NA	OG0000642	3	2	3	2	2	3	2	0	1	2	2	5	2	4
NA	OG0000643	2	2	2	2	1	3	3	1	7	2	1	1	2	4
NA	OG0000644	2	2	3	3	3	2	3	1	4	1	1	1	2	5
NA	OG0000645	1	1	1	1	1	2	2	13	4	1	1	1	1	3
NA	OG0000646	2	2	2	2	3	8	1	3	3	1	1	1	1	3
NA	OG0000647	2	2	2	2	2	3	2	3	3	2	2	2	2	4
NA	OG0000648	1	1	1	1	4	7	3	2	3	4	1	1	2	2
NA	OG0000649	2	2	2	2	2	1	1	4	5	1	2	3	3	3
NA	OG0000650	4	3	4	4	1	2	1	1	1	3	1	4	3	1
NA	OG0000651	2	1	2	1	3	6	3	3	2	2	1	1	2	4
NA	OG0000652	3	1	3	2	3	1	2	2	5	1	1	1	2	6
NA	OG0000653	3	2	3	3	4	4	1	2	1	1	3	2	2	2
NA	OG0000654	1	1	1	1	8	6	4	1	0	1	2	1	1	5
NA	OG0000655	1	2	2	2	2	4	1	2	3	3	2	3	3	3
NA	OG0000656	2	1	2	2	3	6	1	0	5	2	1	2	2	4
NA	OG0000657	1	1	1	1	2	2	4	2	9	1	1	1	4	3
NA	OG0000658	2	2	2	2	2	2	2	4	2	2	3	2	2	4
NA	OG0000659	2	2	3	3	2	2	3	2	2	1	1	1	2	7
NA	OG0000660	2	1	1	1	6	4	0	1	3	4	0	6	1	3
NA	OG0000661	2	2	4	3	4	1	0	4	3	2	1	1	1	5
NA	OG0000663	0	0	0	0	14	16	0	0	0	0	0	0	0	3
NA	OG0000664	0	0	0	0	24	8	0	0	0	0	0	0	0	1
NA	OG0000665	2	2	3	2	5	4	0	1	0	2	3	2	2	5
NA	OG0000666	0	0	0	0	10	23	0	0	0	0	0	0	0	0
NA	OG0000667	1	1	1	1	5	4	0	1	1	3	3	6	4	2
NA	OG0000668	0	0	0	0	20	4	0	0	0	0	0	0	0	9
NA	OG0000669	6	0	1	3	0	0	0	0	0	18	0	0	5	0
NA	OG0000671	1	24	5	3	0	0	0	0	0	0	0	0	0	0
NA	OG0000672	1	1	1	1	1	1	8	2	8	1	1	1	1	4
NA	OG0000673	2	1	2	2	3	2	5	2	2	1	1	1	1	7
NA	OG0000674	3	2	3	3	2	5	1	0	1	1	1	1	2	7
NA	OG0000675	0	1	2	1	1	1	8	5	1	1	2	1	2	6
NA	OG0000676	2	2	2	2	1	3	3	3	2	3	2	2	2	3
NA	OG0000677	4	2	3	3	3	2	1	0	1	2	1	1	1	8
NA	OG0000678	1	1	1	1	5	3	2	9	3	1	1	1	1	2
NA	OG0000679	2	3	2	2	2	2	1	2	3	2	2	2	3	4
NA	OG0000680	2	2	2	2	2	4	1	2	2	2	2	2	3	4
NA	OG0000681	2	0	1	1	2	5	9	2	2	1	2	1	3	1
NA	OG0000682	2	1	1	1	2	5	3	1	7	1	1	1	2	4
NA	OG0000684	3	1	2	2	3	2	3	2	3	1	1	1	2	6
NA	OG0000685	2	2	2	2	2	2	7	2	2	1	2	1	3	2
NA	OG0000686	3	1	1	2	2	2	2	4	3	2	2	2	2	4
NA	OG0000687	2	0	2	4	1	1	2	2	6	1	2	1	2	6
NA	OG0000688	3	1	1	1	1	12	3	1	1	2	2	1	2	1
NA	OG0000689	2	1	1	1	2	6	7	1	2	1	3	2	2	1
NA	OG0000690	1	1	1	1	1	1	4	15	2	1	1	1	1	1
NA	OG0000691	2	1	2	2	2	2	1	2	5	2	2	2	3	4
NA	OG0000692	2	2	2	2	2	2	2	2	2	2	3	2	3	4
NA	OG0000693	1	1	2	2	2	2	1	2	9	2	2	2	2	2
NA	OG0000694	2	2	2	2	3	6	1	3	1	2	2	2	2	2
NA	OG0000695	2	0	1	2	1	1	1	0	3	5	8	4	2	2
NA	OG0000697	1	2	1	1	2	2	3	5	4	1	1	1	1	7
NA	OG0000698	3	2	3	3	2	2	3	2	2	1	1	2	2	4
NA	OG0000699	2	1	1	1	2	2	7	3	3	0	2	1	5	2
NA	OG0000700	2	2	2	2	2	2	2	4	4	2	2	2	2	2
NA	OG0000701	1	1	2	2	2	2	5	2	3	4	2	1	3	2
NA	OG0000702	2	1	1	1	1	1	11	1	1	1	2	1	5	3
NA	OG0000703	3	1	4	3	1	1	1	4	1	3	4	3	3	0
NA	OG0000704	2	2	2	2	2	3	1	5	3	1	2	1	1	5
NA	OG0000705	2	2	2	2	2	2	2	1	2	2	5	2	3	3
NA	OG0000706	2	2	2	2	2	2	2	2	3	3	2	3	3	2
NA	OG0000707	4	2	3	3	2	1	1	5	2	2	2	1	2	2
NA	OG0000708	2	2	2	2	2	2	2	1	4	2	2	1	1	7
NA	OG0000709	0	0	0	0	8	13	1	2	0	0	0	0	0	8
NA	OG0000710	1	2	1	1	2	2	1	1	0	3	4	8	2	4
NA	OG0000711	2	1	1	1	1	1	13	1	1	1	3	1	3	2
NA	OG0000712	3	1	3	1	3	2	5	6	0	1	3	1	1	2
NA	OG0000713	3	2	2	2	2	2	2	1	6	1	2	2	1	4
NA	OG0000714	3	2	3	3	1	1	4	1	1	1	3	1	5	3
NA	OG0000715	1	1	2	2	2	3	3	1	3	1	4	2	2	5
NA	OG0000716	11	0	4	0	1	1	0	5	0	3	1	3	0	3
NA	OG0000717	2	2	2	2	3	2	0	3	4	1	2	1	2	6
NA	OG0000718	0	0	0	0	1	31	0	0	0	0	0	0	0	0
NA	OG0000719	2	1	4	5	2	1	0	2	8	1	1	1	1	3
NA	OG0000720	1	1	1	1	4	3	0	8	6	1	1	1	1	3
NA	OG0000721	0	0	2	1	28	1	0	0	0	0	0	0	0	0
NA	OG0000722	0	0	0	0	0	2	0	9	0	2	0	13	6	0
NA	OG0000724	3	0	3	4	0	0	0	0	0	3	5	3	0	11
NA	OG0000725	2	2	3	3	0	0	0	0	0	0	18	4	0	0
NA	OG0000726	3	3	4	3	0	0	0	0	0	2	4	8	5	0
NA	OG0000727	6	9	5	4	0	0	0	0	0	1	2	2	3	0
NA	OG0000728	6	0	3	4	0	0	0	0	0	0	9	6	4	0
NA	OG0000729	3	2	1	4	0	0	0	0	0	5	6	6	5	0
NA	OG0000731	2	2	2	2	1	3	1	2	3	2	2	2	3	4
NA	OG0000732	1	1	1	1	1	1	2	1	8	1	1	1	1	10
NA	OG0000733	3	2	3	2	2	2	2	2	4	1	1	1	1	5
NA	OG0000734	2	2	2	2	2	1	8	2	3	1	1	1	1	3
NA	OG0000735	1	1	2	2	2	2	3	2	2	2	5	2	2	3
NA	OG0000736	3	2	2	3	3	2	1	2	4	1	1	1	1	5
NA	OG0000737	4	1	2	1	1	4	1	0	0	1	1	1	1	13
NA	OG0000738	2	2	2	2	2	2	3	3	3	2	2	1	2	3
NA	OG0000739	3	2	3	4	3	3	3	1	2	2	2	1	1	1
NA	OG0000740	1	2	1	1	5	2	3	2	2	2	3	2	2	3
NA	OG0000741	2	2	2	2	2	2	1	3	4	2	2	2	2	3
NA	OG0000742	1	2	1	1	4	3	5	1	2	2	2	2	2	3
NA	OG0000743	3	2	3	2	2	5	1	0	0	2	2	2	2	5
NA	OG0000744	3	2	3	3	2	2	8	0	0	1	1	2	2	2
NA	OG0000745	2	2	2	2	3	2	2	1	5	2	2	2	2	2
NA	OG0000746	2	1	2	2	2	2	2	2	2	2	4	3	1	4
NA	OG0000747	3	2	1	1	2	2	3	3	6	1	2	1	1	3
NA	OG0000748	2	1	2	1	2	2	3	4	4	2	4	2	2	0
NA	OG0000749	2	2	2	2	2	3	2	2	2	2	2	2	2	4
NA	OG0000750	2	1	1	1	1	2	1	1	10	1	1	1	1	7
NA	OG0000751	1	1	1	1	2	4	1	14	1	1	1	1	1	1
NA	OG0000752	2	1	2	1	2	2	2	2	5	1	1	1	1	8
NA	OG0000753	1	1	2	2	2	3	1	1	5	2	1	1	2	7
NA	OG0000754	6	2	3	5	1	1	1	0	0	1	3	3	4	1
NA	OG0000755	1	1	1	1	1	1	1	7	5	2	2	2	2	4
NA	OG0000756	4	2	2	1	2	1	1	1	7	1	1	1	1	6
NA	OG0000757	1	1	1	1	2	3	2	6	7	2	2	1	2	0
NA	OG0000758	1	3	1	2	4	6	2	0	0	1	3	1	1	6
NA	OG0000759	1	1	1	1	1	1	19	0	1	1	1	1	1	1
NA	OG0000760	1	1	1	1	1	1	2	1	11	1	1	1	1	7
NA	OG0000761	1	1	0	1	1	1	1	2	7	1	0	2	1	12
NA	OG0000762	0	1	1	1	4	4	2	3	7	1	1	1	3	2
NA	OG0000763	2	2	2	2	3	3	1	2	3	2	2	2	2	3
NA	OG0000764	2	2	2	2	4	5	2	2	4	1	1	1	1	2
NA	OG0000765	1	1	1	1	2	2	1	2	3	8	1	3	2	3
NA	OG0000766	1	2	2	2	2	2	2	7	7	0	1	1	1	1
NA	OG0000767	2	2	2	2	7	4	2	2	1	1	1	1	3	1
NA	OG0000768	2	2	2	1	2	2	4	2	3	2	1	2	3	3
NA	OG0000769	1	2	2	2	2	2	2	1	5	2	1	2	2	5
NA	OG0000770	2	2	3	2	2	2	3	2	2	2	2	2	3	2
NA	OG0000771	0	0	0	0	29	2	0	0	0	0	0	0	0	0
NA	OG0000772	0	0	0	0	6	23	0	0	2	0	0	0	0	0
NA	OG0000773	2	1	3	2	3	2	0	3	1	1	1	2	3	7
NA	OG0000774	1	1	3	2	3	1	0	2	6	2	2	2	2	4
NA	OG0000775	6	1	5	5	1	1	0	0	0	1	2	2	2	5
NA	OG0000776	0	0	0	0	13	11	0	0	0	0	0	0	0	7
NA	OG0000777	0	0	0	0	1	1	0	1	0	0	0	0	0	28
NA	OG0000778	2	2	3	2	5	6	0	2	2	1	2	1	1	2
NA	OG0000781	0	0	0	0	0	0	0	0	1	0	0	0	0	30
NA	OG0000782	4	3	1	1	0	0	0	1	0	3	8	3	6	1
NA	OG0000783	8	5	5	5	0	0	0	0	0	3	1	2	2	0
NA	OG0000786	1	1	1	1	2	1	3	11	3	1	1	1	1	2
NA	OG0000787	5	1	3	4	1	2	3	1	0	1	2	1	2	4
NA	OG0000788	3	1	1	1	4	3	3	5	1	1	1	1	1	4
NA	OG0000789	0	0	2	2	4	3	2	1	4	1	1	1	1	8
NA	OG0000790	1	1	2	1	2	2	2	1	8	1	2	1	3	3
NA	OG0000791	1	1	1	1	6	8	2	3	1	1	1	0	1	3
NA	OG0000792	2	2	3	3	3	4	1	1	1	1	2	2	1	4
NA	OG0000793	0	2	1	1	2	2	5	4	2	2	1	3	2	3
NA	OG0000794	1	1	1	1	4	3	1	2	9	1	1	1	1	3
NA	OG0000795	1	2	1	1	2	2	3	8	2	1	1	1	1	4
NA	OG0000796	2	2	2	2	2	2	2	5	3	1	2	1	1	3
NA	OG0000797	3	2	1	1	2	2	3	6	3	1	2	1	1	2
NA	OG0000798	1	1	2	2	2	2	1	3	4	1	1	1	2	7
NA	OG0000799	1	1	2	2	2	3	3	0	4	1	1	1	2	7
NA	OG0000800	2	2	2	2	4	2	2	2	2	2	2	2	2	2
NA	OG0000801	2	2	2	2	2	2	2	1	6	2	2	2	2	1
NA	OG0000802	2	1	3	2	1	1	2	3	6	1	1	1	1	5
NA	OG0000803	2	2	2	2	2	7	2	2	2	1	1	1	2	2
NA	OG0000804	3	2	2	2	2	3	1	1	3	2	2	2	2	3
NA	OG0000805	2	2	2	2	8	2	1	2	2	1	1	1	2	2
NA	OG0000806	1	1	2	2	2	2	2	2	2	2	3	2	2	5
NA	OG0000807	2	2	1	1	2	5	2	3	2	4	1	1	1	3
NA	OG0000808	1	2	1	1	5	5	2	3	0	2	1	2	2	3
NA	OG0000809	1	1	1	1	1	1	2	1	10	1	5	1	1	3
NA	OG0000810	3	2	1	1	3	3	1	1	4	1	2	1	3	4
NA	OG0000811	1	1	1	1	5	5	2	2	3	2	1	1	2	3
NA	OG0000812	2	1	1	1	1	1	11	1	3	1	3	0	2	2
NA	OG0000813	1	1	1	1	2	2	9	1	1	1	2	1	4	3
NA	OG0000814	2	1	1	1	1	1	12	0	1	1	3	1	3	2
NA	OG0000815	1	1	1	1	3	3	2	2	3	1	1	1	1	9
NA	OG0000816	2	2	2	2	2	2	2	2	3	2	1	2	2	4
NA	OG0000817	3	5	4	3	1	2	1	3	0	2	2	2	2	0
NA	OG0000818	2	2	2	2	2	2	3	2	5	1	2	1	1	3
NA	OG0000819	2	2	2	2	3	4	1	1	3	2	2	2	2	2
NA	OG0000820	2	2	2	2	3	2	2	1	1	2	1	2	2	6
NA	OG0000821	1	1	1	1	2	1	2	2	5	2	2	2	2	6
NA	OG0000822	1	2	1	1	2	3	4	2	2	2	3	2	3	2
NA	OG0000823	1	1	2	1	3	2	1	5	7	1	0	1	1	4
NA	OG0000824	2	1	2	2	3	1	2	2	1	1	6	1	1	5
NA	OG0000825	2	2	2	2	2	2	2	2	4	2	2	2	2	2
NA	OG0000826	3	2	3	2	2	2	2	2	2	2	2	2	2	2
NA	OG0000827	1	2	2	1	3	2	1	2	8	1	1	1	1	4
NA	OG0000828	1	1	1	1	5	5	3	2	3	1	2	1	1	3
NA	OG0000829	3	2	1	1	2	2	2	1	2	3	2	3	3	3
NA	OG0000830	3	3	3	3	1	1	1	2	1	2	4	2	3	1
NA	OG0000831	2	1	2	2	2	1	3	1	2	1	4	1	7	1
NA	OG0000832	1	1	1	1	1	1	2	1	13	1	1	1	1	4
NA	OG0000833	2	1	1	1	2	2	9	1	2	1	2	1	3	2
